activity,time,p
Running,0,6.45223543281662E-05
Running,5,6.45223543281662E-05
Running,10,6.45223543281662E-05
Running,15,6.45223543281662E-05
Running,20,6.45223543281662E-05
Running,25,6.45223543281662E-05
Running,30,6.45223543281662E-05
Running,35,6.45223543281662E-05
Running,40,6.45223543281662E-05
Running,45,6.45223543281662E-05
Running,50,6.45223543281662E-05
Running,55,6.45223543281662E-05
Running,60,6.45223543281662E-05
Running,65,6.45223543281662E-05
Running,70,7.5491215243693E-05
Running,75,7.5491215243693E-05
Running,80,7.5491215243693E-05
Running,85,7.5491215243693E-05
Running,90,7.5491215243693E-05
Running,95,0
Running,100,7.15649114789802E-06
Running,105,1.2154485969395E-05
Running,110,1.2154485969395E-05
Running,115,1.2154485969395E-05
Running,120,1.2154485969395E-05
Running,125,1.2154485969395E-05
Running,130,7.15649114789802E-06
Running,135,7.15649114789802E-06
Running,140,7.15649114789802E-06
Running,145,7.15649114789802E-06
Running,150,1.38621787848365E-05
Running,155,1.38621787848365E-05
Running,160,1.38621787848365E-05
Running,165,1.38621787848365E-05
Running,170,1.38621787848365E-05
Running,175,1.38621787848365E-05
Running,180,1.38621787848365E-05
Running,185,7.15649114789802E-06
Running,190,7.15649114789802E-06
Running,195,7.15649114789802E-06
Running,200,7.15649114789802E-06
Running,205,7.15649114789802E-06
Running,210,7.15649114789802E-06
Running,215,9.7154553212717E-06
Running,220,9.7154553212717E-06
Running,225,9.7154553212717E-06
Running,230,1.22488085206709E-05
Running,235,2.10238972530924E-05
Running,240,0.000149522067058
Running,245,0.000174889255027
Running,250,0.000180381113598
Running,255,0.000180381113598
Running,260,0.000185477405208
Running,265,0.00015590535618
Running,270,0.000221236642589
Running,275,0.000186621099027
Running,280,0.000197414458168
Running,285,0.000201132307067
Running,290,0.000197742623671
Running,295,0.000192354010162
Running,300,0.00047675195168
Running,305,0.000464098035046
Running,310,0.000500515009554
Running,315,0.000563400147314
Running,320,0.000595996860618
Running,325,0.000586697621795
Running,330,0.000852592590224
Running,335,0.000760545427354
Running,340,0.000796814179206
Running,345,0.000782427731867
Running,350,0.000719582914762
Running,355,0.000736022761822
Running,360,0.001182009986179
Running,365,0.001030084951455
Running,370,0.00102553878332
Running,375,0.001096983028554
Running,380,0.001075547865707
Running,385,0.001070581852574
Running,390,0.001245207731211
Running,395,0.001079149473112
Running,400,0.001069705209276
Running,405,0.00106482869766
Running,410,0.000894329404536
Running,415,0.000877648246923
Running,420,0.001405564577144
Running,425,0.001242953431712
Running,430,0.001260673110546
Running,435,0.001270372648734
Running,440,0.001252087697112
Running,445,0.00120268342192
Running,450,0.00141527621109
Running,455,0.001197090204932
Running,460,0.001143846406339
Running,465,0.001118626387138
Running,470,0.001101821986036
Running,475,0.001098560671659
Running,480,0.001465663622653
Running,485,0.001199918476491
Running,490,0.0012134811536
Running,495,0.001232686207499
Running,500,0.00128798999766
Running,505,0.001216714398224
Running,510,0.001366151070506
Running,515,0.001071545647421
Running,520,0.001055993259308
Running,525,0.000982477474489
Running,530,0.000957132383949
Running,535,0.000843422541241
Running,540,0.001039800280064
Running,545,0.000910535865124
Running,550,0.00089812902954
Running,555,0.000952958651113
Running,560,0.000940956405035
Running,565,0.000955524365084
Running,570,0.001033635473453
Running,575,0.000862346702268
Running,580,0.000861139000846
Running,585,0.000883347422757
Running,590,0.000820032922537
Running,595,0.000775121752519
Running,600,0.000934747895498
Running,605,0.000712461514667
Running,610,0.000675171562742
Running,615,0.000754376513825
Running,620,0.000748628761382
Running,625,0.000708289856614
Running,630,0.000837256844309
Running,635,0.00080884549294
Running,640,0.000756215863684
Running,645,0.000710864790571
Running,650,0.000611154832361
Running,655,0.000554445954809
Running,660,0.000618003756561
Running,665,0.000542283687003
Running,670,0.000535947757913
Running,675,0.000602866123016
Running,680,0.000566867396615
Running,685,0.00053500818389
Running,690,0.000695829995889
Running,695,0.000579440307861
Running,700,0.000612525936641
Running,705,0.00058661687729
Running,710,0.00054096280475
Running,715,0.000493804671471
Running,720,0.000614916529764
Running,725,0.000511570619593
Running,730,0.000546401798939
Running,735,0.000613777876181
Running,740,0.000582646574616
Running,745,0.000543507917709
Running,750,0.000483138284617
Running,755,0.000414845208848
Running,760,0.000411959422637
Running,765,0.000484447233101
Running,770,0.00044410220332
Running,775,0.000444523350541
Running,780,0.000505230588236
Running,785,0.000465403878377
Running,790,0.000440684785116
Running,795,0.000409229174699
Running,800,0.000373332594543
Running,805,0.000337030763239
Running,810,0.000364182726158
Running,815,0.000344381762038
Running,820,0.000345820989789
Running,825,0.000352101514724
Running,830,0.000312136931548
Running,835,0.000300513731571
Running,840,0.000430572946049
Running,845,0.000381448457542
Running,850,0.000415885193754
Running,855,0.000388671261772
Running,860,0.000392289679264
Running,865,0.000420444189051
Running,870,0.000465164722021
Running,875,0.000438244742612
Running,880,0.000470347248183
Running,885,0.000464381966555
Running,890,0.000498732193555
Running,895,0.000519572748492
Running,900,0.000685489164652
Running,905,0.000650799897181
Running,910,0.000730300100341
Running,915,0.000754444207668
Running,920,0.000720560266068
Running,925,0.000753554343469
Running,930,0.000828451966958
Running,935,0.000811965855876
Running,940,0.000833809420127
Running,945,0.000894080601988
Running,950,0.000913890248093
Running,955,0.000864626663022
Running,960,0.001036514044434
Running,965,0.000993870646923
Running,970,0.001028266109505
Running,975,0.001038221567891
Running,980,0.000967429957596
Running,985,0.000988667712537
Running,990,0.00114254783352
Running,995,0.000998588678681
Running,1000,0.000988933782002
Running,1005,0.001022679549299
Running,1010,0.000989047981007
Running,1015,0.001010796911191
Running,1020,0.001065787814156
Running,1025,0.000901665552638
Running,1030,0.000871637579835
Running,1035,0.000935660473663
Running,1040,0.000942469527457
Running,1045,0.000926818257256
Running,1050,0.001195309667385
Running,1055,0.001101132442109
Running,1060,0.001066985476
Running,1065,0.001083373409634
Running,1070,0.001074191986031
Running,1075,0.000991337152445
Running,1080,0.001030291047226
Running,1085,0.000898434043727
Running,1090,0.000948465800943
Running,1095,0.0009792382435
Running,1100,0.000967643077299
Running,1105,0.000927036991261
Running,1110,0.001003123979395
Running,1115,0.000799804344219
Running,1120,0.000773262029712
Running,1125,0.000808005757138
Running,1130,0.000825011017388
Running,1135,0.00080603817954
Running,1140,0.000860932617077
Running,1145,0.000774140488401
Running,1150,0.000771016645441
Running,1155,0.000738037404959
Running,1160,0.000665903399141
Running,1165,0.000628405209095
Running,1170,0.000618264524381
Running,1175,0.000621207497845
Running,1180,0.000674393272919
Running,1185,0.000627137071004
Running,1190,0.00053909867404
Running,1195,0.00052079148722
Running,1200,0.000605112797314
Running,1205,0.000525975690653
Running,1210,0.000523167708767
Running,1215,0.000569863329056
Running,1220,0.000488038315313
Running,1225,0.000482830478285
Running,1230,0.000487163588143
Running,1235,0.000467533242549
Running,1240,0.000480262503851
Running,1245,0.000509637515281
Running,1250,0.00046498138883
Running,1255,0.000434217872294
Running,1260,0.000480784872598
Running,1265,0.00041063806337
Running,1270,0.000383843372923
Running,1275,0.000349554015204
Running,1280,0.000321846097763
Running,1285,0.000318030458398
Running,1290,0.000352913098988
Running,1295,0.000324342795662
Running,1300,0.000314111182602
Running,1305,0.000312287819199
Running,1310,0.000154994495827
Running,1315,0.000162123783322
Running,1320,0.000148900163357
Running,1325,0.000126768279525
Running,1330,0.000101408273088
Running,1335,0.000101408273088
Running,1340,9.33022866266574E-05
Running,1345,8.02944074828746E-05
Running,1350,7.54371185766754E-05
Running,1355,6.79730035306292E-05
Running,1360,6.79730035306292E-05
Running,1365,3.52359949862584E-05
Running,1370,3.31175104319506E-05
Running,1375,4.03031963000614E-05
Running,1380,3.50060508060963E-05
Running,1385,4.58871608342989E-05
Running,1390,4.58871608342989E-05
Running,1395,4.58871608342989E-05
Running,1400,3.6476984707466E-05
Running,1405,3.6476984707466E-05
Running,1410,2.92912988393553E-05
Running,1415,2.92912988393553E-05
Running,1420,1.57776621914262E-05
Running,1425,1.57776621914262E-05
Running,1430,1.21858033835721E-05
Running,1435,1.30469335536952E-06
Playing racquet sports,0,0
Playing racquet sports,5,0
Playing racquet sports,10,0
Playing racquet sports,15,0
Playing racquet sports,20,0
Playing racquet sports,25,0
Playing racquet sports,30,0
Playing racquet sports,35,0
Playing racquet sports,40,0
Playing racquet sports,45,0
Playing racquet sports,50,0
Playing racquet sports,55,0
Playing racquet sports,60,0
Playing racquet sports,65,0
Playing racquet sports,70,0
Playing racquet sports,75,0
Playing racquet sports,80,0
Playing racquet sports,85,0
Playing racquet sports,90,0
Playing racquet sports,95,0
Playing racquet sports,100,0
Playing racquet sports,105,0
Playing racquet sports,110,0
Playing racquet sports,115,0
Playing racquet sports,120,0
Playing racquet sports,125,0
Playing racquet sports,130,0
Playing racquet sports,135,0
Playing racquet sports,140,0
Playing racquet sports,145,0
Playing racquet sports,150,0
Playing racquet sports,155,0
Playing racquet sports,160,0
Playing racquet sports,165,0
Playing racquet sports,170,0
Playing racquet sports,175,0
Playing racquet sports,180,0
Playing racquet sports,185,0
Playing racquet sports,190,0
Playing racquet sports,195,0
Playing racquet sports,200,0
Playing racquet sports,205,0
Playing racquet sports,210,0
Playing racquet sports,215,0
Playing racquet sports,220,0
Playing racquet sports,225,0
Playing racquet sports,230,0
Playing racquet sports,235,0
Playing racquet sports,240,0
Playing racquet sports,245,0
Playing racquet sports,250,0
Playing racquet sports,255,0
Playing racquet sports,260,0
Playing racquet sports,265,0
Playing racquet sports,270,0
Playing racquet sports,275,0
Playing racquet sports,280,0
Playing racquet sports,285,0
Playing racquet sports,290,0
Playing racquet sports,295,0
Playing racquet sports,300,0
Playing racquet sports,305,0
Playing racquet sports,310,0
Playing racquet sports,315,0
Playing racquet sports,320,1.24606260000385E-05
Playing racquet sports,325,1.24606260000385E-05
Playing racquet sports,330,1.24606260000385E-05
Playing racquet sports,335,1.24606260000385E-05
Playing racquet sports,340,2.11208224956864E-05
Playing racquet sports,345,2.11208224956864E-05
Playing racquet sports,350,2.11208224956864E-05
Playing racquet sports,355,2.11208224956864E-05
Playing racquet sports,360,2.7914912131533E-05
Playing racquet sports,365,3.08569177031656E-05
Playing racquet sports,370,3.08569177031656E-05
Playing racquet sports,375,3.08569177031656E-05
Playing racquet sports,380,3.08569177031656E-05
Playing racquet sports,385,1.83962917031271E-05
Playing racquet sports,390,3.02724888960065E-05
Playing racquet sports,395,3.93985811777248E-05
Playing racquet sports,400,4.53912884676096E-05
Playing racquet sports,405,4.53912884676096E-05
Playing racquet sports,410,4.98482420306761E-05
Playing racquet sports,415,5.77003739502925E-05
Playing racquet sports,420,6.99510427897747E-05
Playing racquet sports,425,7.40537495307487E-05
Playing racquet sports,430,7.76765905443904E-05
Playing racquet sports,435,7.85759450010319E-05
Playing racquet sports,440,8.96665576401944E-05
Playing racquet sports,445,9.5295547154718E-05
Playing racquet sports,450,0.000118102402037
Playing racquet sports,455,0.000106577208393
Playing racquet sports,460,0.000105665313457
Playing racquet sports,465,0.000116854976666
Playing racquet sports,470,0.00016031452412
Playing racquet sports,475,0.000170054872613
Playing racquet sports,480,0.000216520261776
Playing racquet sports,485,0.000232811926545
Playing racquet sports,490,0.000226156776399
Playing racquet sports,495,0.000232944318942
Playing racquet sports,500,0.000236554422914
Playing racquet sports,505,0.000254367853041
Playing racquet sports,510,0.000275230357984
Playing racquet sports,515,0.000280605768495
Playing racquet sports,520,0.000292909588047
Playing racquet sports,525,0.000298345306232
Playing racquet sports,530,0.000307269176594
Playing racquet sports,535,0.00033655769724
Playing racquet sports,540,0.000362292757989
Playing racquet sports,545,0.000363394088663
Playing racquet sports,550,0.000373527344387
Playing racquet sports,555,0.000401937249621
Playing racquet sports,560,0.000354060845494
Playing racquet sports,565,0.000347744136481
Playing racquet sports,570,0.000356669405592
Playing racquet sports,575,0.000348035236009
Playing racquet sports,580,0.000351414115516
Playing racquet sports,585,0.000355810471826
Playing racquet sports,590,0.000375887945047
Playing racquet sports,595,0.000391772704564
Playing racquet sports,600,0.000462513773857
Playing racquet sports,605,0.00041130908914
Playing racquet sports,610,0.000437710817951
Playing racquet sports,615,0.000442165941908
Playing racquet sports,620,0.000450308698624
Playing racquet sports,625,0.000444635689754
Playing racquet sports,630,0.000461211501549
Playing racquet sports,635,0.000426548598832
Playing racquet sports,640,0.00041608043746
Playing racquet sports,645,0.000424158939466
Playing racquet sports,650,0.000424736538622
Playing racquet sports,655,0.000416380406848
Playing racquet sports,660,0.000427850487669
Playing racquet sports,665,0.000393896748137
Playing racquet sports,670,0.000389320647296
Playing racquet sports,675,0.000392854923972
Playing racquet sports,680,0.000393906482343
Playing racquet sports,685,0.000380670602701
Playing racquet sports,690,0.000380589558614
Playing racquet sports,695,0.000319239712133
Playing racquet sports,700,0.000317493006151
Playing racquet sports,705,0.000318419355413
Playing racquet sports,710,0.000264053515181
Playing racquet sports,715,0.000249784039775
Playing racquet sports,720,0.00027390077058
Playing racquet sports,725,0.00024047813715
Playing racquet sports,730,0.000245551187938
Playing racquet sports,735,0.000255590827505
Playing racquet sports,740,0.000243711991643
Playing racquet sports,745,0.000239387037352
Playing racquet sports,750,0.000250255798198
Playing racquet sports,755,0.000220015920164
Playing racquet sports,760,0.000210960730599
Playing racquet sports,765,0.000211939946261
Playing racquet sports,770,0.000198928068309
Playing racquet sports,775,0.000202395113765
Playing racquet sports,780,0.000240374018967
Playing racquet sports,785,0.000238055630871
Playing racquet sports,790,0.000224147711937
Playing racquet sports,795,0.000235014314111
Playing racquet sports,800,0.000225449467392
Playing racquet sports,805,0.000225449467392
Playing racquet sports,810,0.000241902439089
Playing racquet sports,815,0.000247730909186
Playing racquet sports,820,0.000247485797265
Playing racquet sports,825,0.000259451603031
Playing racquet sports,830,0.000261092056729
Playing racquet sports,835,0.000263557998819
Playing racquet sports,840,0.000314876971169
Playing racquet sports,845,0.000255637062307
Playing racquet sports,850,0.00024645809836
Playing racquet sports,855,0.000257840011477
Playing racquet sports,860,0.000261868196655
Playing racquet sports,865,0.000280152750766
Playing racquet sports,870,0.000301796452719
Playing racquet sports,875,0.000288606058749
Playing racquet sports,880,0.000284291478368
Playing racquet sports,885,0.000287287190116
Playing racquet sports,890,0.000287151951081
Playing racquet sports,895,0.000285147483887
Playing racquet sports,900,0.000297915290906
Playing racquet sports,905,0.000274155824676
Playing racquet sports,910,0.000280653791923
Playing racquet sports,915,0.000288340064135
Playing racquet sports,920,0.000270526960442
Playing racquet sports,925,0.000283401119518
Playing racquet sports,930,0.000335263156662
Playing racquet sports,935,0.000255098996066
Playing racquet sports,940,0.000265890918725
Playing racquet sports,945,0.000257737545907
Playing racquet sports,950,0.000263852331354
Playing racquet sports,955,0.000281509801829
Playing racquet sports,960,0.000309547346352
Playing racquet sports,965,0.000287587636781
Playing racquet sports,970,0.000295777817586
Playing racquet sports,975,0.00033130846689
Playing racquet sports,980,0.000343669283275
Playing racquet sports,985,0.000355310447614
Playing racquet sports,990,0.000367695907082
Playing racquet sports,995,0.000341562337963
Playing racquet sports,1000,0.000344466926556
Playing racquet sports,1005,0.00034338963436
Playing racquet sports,1010,0.000339304583098
Playing racquet sports,1015,0.000359969576589
Playing racquet sports,1020,0.00037302759308
Playing racquet sports,1025,0.000335638583565
Playing racquet sports,1030,0.000334072389933
Playing racquet sports,1035,0.000360500164084
Playing racquet sports,1040,0.000344062413393
Playing racquet sports,1045,0.000348297229095
Playing racquet sports,1050,0.000375720871745
Playing racquet sports,1055,0.000405959683605
Playing racquet sports,1060,0.000407498752561
Playing racquet sports,1065,0.000411618497014
Playing racquet sports,1070,0.00040159871635
Playing racquet sports,1075,0.000425067962315
Playing racquet sports,1080,0.000459015117899
Playing racquet sports,1085,0.000394376003995
Playing racquet sports,1090,0.000396784497335
Playing racquet sports,1095,0.000436812575298
Playing racquet sports,1100,0.00042273480048
Playing racquet sports,1105,0.00042273480048
Playing racquet sports,1110,0.000433614752197
Playing racquet sports,1115,0.000403567556684
Playing racquet sports,1120,0.000391047828706
Playing racquet sports,1125,0.000453957893861
Playing racquet sports,1130,0.00044339072053
Playing racquet sports,1135,0.000445890255415
Playing racquet sports,1140,0.00047995625729
Playing racquet sports,1145,0.000421886881206
Playing racquet sports,1150,0.000417088568794
Playing racquet sports,1155,0.000425978791956
Playing racquet sports,1160,0.000426344449026
Playing racquet sports,1165,0.000425059543495
Playing racquet sports,1170,0.000414694115597
Playing racquet sports,1175,0.000397576384157
Playing racquet sports,1180,0.000387024750631
Playing racquet sports,1185,0.000398178606212
Playing racquet sports,1190,0.000353889997149
Playing racquet sports,1195,0.00036336709298
Playing racquet sports,1200,0.000367934563521
Playing racquet sports,1205,0.00034988044675
Playing racquet sports,1210,0.000341903776139
Playing racquet sports,1215,0.000349434227346
Playing racquet sports,1220,0.000248877718775
Playing racquet sports,1225,0.000248877718775
Playing racquet sports,1230,0.000246528484488
Playing racquet sports,1235,0.00020300482799
Playing racquet sports,1240,0.000215026699554
Playing racquet sports,1245,0.000208518877883
Playing racquet sports,1250,0.000147653594434
Playing racquet sports,1255,0.000151468828391
Playing racquet sports,1260,0.000148706074189
Playing racquet sports,1265,0.00012525276554
Playing racquet sports,1270,0.000121117647132
Playing racquet sports,1275,0.000121117647132
Playing racquet sports,1280,0.000105848992737
Playing racquet sports,1285,0.000107783059149
Playing racquet sports,1290,0.000112144170316
Playing racquet sports,1295,5.37828698445605E-05
Playing racquet sports,1300,5.37828698445605E-05
Playing racquet sports,1305,5.37828698445605E-05
Playing racquet sports,1310,5.09752977547997E-05
Playing racquet sports,1315,5.09752977547997E-05
Playing racquet sports,1320,5.00288465194224E-05
Playing racquet sports,1325,2.40844428658847E-05
Playing racquet sports,1330,2.40844428658847E-05
Playing racquet sports,1335,2.40844428658847E-05
Playing racquet sports,1340,2.29569475098156E-05
Playing racquet sports,1345,2.29569475098156E-05
Playing racquet sports,1350,1.1545785266802E-05
Playing racquet sports,1355,8.86488070538485E-06
Playing racquet sports,1360,8.86488070538485E-06
Playing racquet sports,1365,8.86488070538485E-06
Playing racquet sports,1370,8.86488070538485E-06
Playing racquet sports,1375,8.86488070538485E-06
Playing racquet sports,1380,8.86488070538485E-06
Playing racquet sports,1385,0
Playing racquet sports,1390,0
Playing racquet sports,1395,0
Playing racquet sports,1400,0
Playing racquet sports,1405,0
Playing racquet sports,1410,0
Playing racquet sports,1415,0
Playing racquet sports,1420,0
Playing racquet sports,1425,0
Playing racquet sports,1430,0
Playing racquet sports,1435,0
Weightlifting/strength training,0,8.01729646423623E-05
Weightlifting/strength training,5,3.88189707717886E-05
Weightlifting/strength training,10,4.06530608428408E-05
Weightlifting/strength training,15,3.56030578254445E-05
Weightlifting/strength training,20,3.25105401768556E-05
Weightlifting/strength training,25,3.25105401768556E-05
Weightlifting/strength training,30,3.25105401768556E-05
Weightlifting/strength training,35,1.75217286271724E-05
Weightlifting/strength training,40,7.2284363453974E-06
Weightlifting/strength training,45,1.80217954862758E-05
Weightlifting/strength training,50,1.80217954862758E-05
Weightlifting/strength training,55,1.61877054152237E-05
Weightlifting/strength training,60,2.71565663307505E-05
Weightlifting/strength training,65,1.47113116536446E-05
Weightlifting/strength training,70,1.84583649258025E-05
Weightlifting/strength training,75,7.48950401027567E-06
Weightlifting/strength training,80,2.95149767286536E-05
Weightlifting/strength training,85,2.95149767286536E-05
Weightlifting/strength training,90,2.95149767286536E-05
Weightlifting/strength training,95,2.57725259905358E-05
Weightlifting/strength training,100,2.57725259905358E-05
Weightlifting/strength training,105,3.74705327215791E-06
Weightlifting/strength training,110,1.75239425820596E-05
Weightlifting/strength training,115,1.75239425820596E-05
Weightlifting/strength training,120,3.7996134211385E-05
Weightlifting/strength training,125,4.2994129032882E-05
Weightlifting/strength training,130,4.2994129032882E-05
Weightlifting/strength training,135,4.2994129032882E-05
Weightlifting/strength training,140,4.2994129032882E-05
Weightlifting/strength training,145,4.2994129032882E-05
Weightlifting/strength training,150,5.81750325399711E-05
Weightlifting/strength training,155,3.69567793565798E-05
Weightlifting/strength training,160,3.69567793565798E-05
Weightlifting/strength training,165,3.69567793565798E-05
Weightlifting/strength training,170,2.17758758494906E-05
Weightlifting/strength training,175,2.17758758494906E-05
Weightlifting/strength training,180,2.58553259727972E-05
Weightlifting/strength training,185,3.12504207622113E-05
Weightlifting/strength training,190,8.42252935989235E-06
Weightlifting/strength training,195,8.42252935989235E-06
Weightlifting/strength training,200,1.29721662876595E-05
Weightlifting/strength training,205,1.29721662876595E-05
Weightlifting/strength training,210,1.29721662876595E-05
Weightlifting/strength training,215,1.29721662876595E-05
Weightlifting/strength training,220,8.6290870510737E-06
Weightlifting/strength training,225,8.6290870510737E-06
Weightlifting/strength training,230,8.6290870510737E-06
Weightlifting/strength training,235,8.6290870510737E-06
Weightlifting/strength training,240,7.46298051482394E-05
Weightlifting/strength training,245,7.05503550249328E-05
Weightlifting/strength training,250,7.05503550249328E-05
Weightlifting/strength training,255,8.20143152218316E-05
Weightlifting/strength training,260,8.49384854256156E-05
Weightlifting/strength training,265,0.000105559943947
Weightlifting/strength training,270,0.000121604866383
Weightlifting/strength training,275,0.000124282053817
Weightlifting/strength training,280,0.000135050751449
Weightlifting/strength training,285,0.000179602704434
Weightlifting/strength training,290,0.00020608088094
Weightlifting/strength training,295,0.000255373148266
Weightlifting/strength training,300,0.000358973384114
Weightlifting/strength training,305,0.000383306135666
Weightlifting/strength training,310,0.000401637761108
Weightlifting/strength training,315,0.000418723258136
Weightlifting/strength training,320,0.000498453392313
Weightlifting/strength training,325,0.000513640969275
Weightlifting/strength training,330,0.000686573058347
Weightlifting/strength training,335,0.000706817024836
Weightlifting/strength training,340,0.000754573032113
Weightlifting/strength training,345,0.000838257617029
Weightlifting/strength training,350,0.000834018078575
Weightlifting/strength training,355,0.000797317470383
Weightlifting/strength training,360,0.0009431073819
Weightlifting/strength training,365,0.000896111609701
Weightlifting/strength training,370,0.000898129489618
Weightlifting/strength training,375,0.001039434918978
Weightlifting/strength training,380,0.000997468681902
Weightlifting/strength training,385,0.000984135254863
Weightlifting/strength training,390,0.001058821768145
Weightlifting/strength training,395,0.00091649652228
Weightlifting/strength training,400,0.000925689317521
Weightlifting/strength training,405,0.000957388050634
Weightlifting/strength training,410,0.000921086847627
Weightlifting/strength training,415,0.000887030837945
Weightlifting/strength training,420,0.00100230915142
Weightlifting/strength training,425,0.000783208331644
Weightlifting/strength training,430,0.000754524905139
Weightlifting/strength training,435,0.000818786795528
Weightlifting/strength training,440,0.000744416889203
Weightlifting/strength training,445,0.000699601927503
Weightlifting/strength training,450,0.000756977778489
Weightlifting/strength training,455,0.000706168680038
Weightlifting/strength training,460,0.00070878665756
Weightlifting/strength training,465,0.000689288494638
Weightlifting/strength training,470,0.000716006955011
Weightlifting/strength training,475,0.000742188476479
Weightlifting/strength training,480,0.000861056182962
Weightlifting/strength training,485,0.00085446439861
Weightlifting/strength training,490,0.000832319457446
Weightlifting/strength training,495,0.000828912718787
Weightlifting/strength training,500,0.000891602122051
Weightlifting/strength training,505,0.000898228276671
Weightlifting/strength training,510,0.001095604696058
Weightlifting/strength training,515,0.001031260105722
Weightlifting/strength training,520,0.001066812530408
Weightlifting/strength training,525,0.001087929629634
Weightlifting/strength training,530,0.001043344417307
Weightlifting/strength training,535,0.000958723669947
Weightlifting/strength training,540,0.001016308577594
Weightlifting/strength training,545,0.001027033555101
Weightlifting/strength training,550,0.001000379243259
Weightlifting/strength training,555,0.001010353543515
Weightlifting/strength training,560,0.000982495629972
Weightlifting/strength training,565,0.000946049766117
Weightlifting/strength training,570,0.001087428055039
Weightlifting/strength training,575,0.000971068192572
Weightlifting/strength training,580,0.001011337058093
Weightlifting/strength training,585,0.001124365319739
Weightlifting/strength training,590,0.001121735102723
Weightlifting/strength training,595,0.001070327985133
Weightlifting/strength training,600,0.00108856642001
Weightlifting/strength training,605,0.000936783936865
Weightlifting/strength training,610,0.000903786934464
Weightlifting/strength training,615,0.000959689327833
Weightlifting/strength training,620,0.000963199990131
Weightlifting/strength training,625,0.000930188990585
Weightlifting/strength training,630,0.000970881939471
Weightlifting/strength training,635,0.000892486983045
Weightlifting/strength training,640,0.000866821807102
Weightlifting/strength training,645,0.000861940786846
Weightlifting/strength training,650,0.000835685605527
Weightlifting/strength training,655,0.000790364363328
Weightlifting/strength training,660,0.000844132625282
Weightlifting/strength training,665,0.000718751111816
Weightlifting/strength training,670,0.000665389665695
Weightlifting/strength training,675,0.000632080841656
Weightlifting/strength training,680,0.000580052018507
Weightlifting/strength training,685,0.000620800939297
Weightlifting/strength training,690,0.0007835568063
Weightlifting/strength training,695,0.000699223825602
Weightlifting/strength training,700,0.00067974846036
Weightlifting/strength training,705,0.000730627753379
Weightlifting/strength training,710,0.000712864571165
Weightlifting/strength training,715,0.00070383302169
Weightlifting/strength training,720,0.000846599947343
Weightlifting/strength training,725,0.000799837399452
Weightlifting/strength training,730,0.000844367591095
Weightlifting/strength training,735,0.000905885001405
Weightlifting/strength training,740,0.000927717055372
Weightlifting/strength training,745,0.000950572178508
Weightlifting/strength training,750,0.001080124804217
Weightlifting/strength training,755,0.001112999896681
Weightlifting/strength training,760,0.001176430764229
Weightlifting/strength training,765,0.001221297276066
Weightlifting/strength training,770,0.001174273965883
Weightlifting/strength training,775,0.001080729600006
Weightlifting/strength training,780,0.001067966494942
Weightlifting/strength training,785,0.000985879856316
Weightlifting/strength training,790,0.000966932113467
Weightlifting/strength training,795,0.000939878768505
Weightlifting/strength training,800,0.000978216177325
Weightlifting/strength training,805,0.000938674401617
Weightlifting/strength training,810,0.000971735244281
Weightlifting/strength training,815,0.000828965052539
Weightlifting/strength training,820,0.000799183631649
Weightlifting/strength training,825,0.000785403657018
Weightlifting/strength training,830,0.000720706623141
Weightlifting/strength training,835,0.000660312332927
Weightlifting/strength training,840,0.000729848416689
Weightlifting/strength training,845,0.000599663075491
Weightlifting/strength training,850,0.000648968147427
Weightlifting/strength training,855,0.000657482038623
Weightlifting/strength training,860,0.000636379422681
Weightlifting/strength training,865,0.000656599627107
Weightlifting/strength training,870,0.000765691265221
Weightlifting/strength training,875,0.000761224136943
Weightlifting/strength training,880,0.000806807895574
Weightlifting/strength training,885,0.000816385753117
Weightlifting/strength training,890,0.000907519419597
Weightlifting/strength training,895,0.000958816846472
Weightlifting/strength training,900,0.001094497106991
Weightlifting/strength training,905,0.001080441108433
Weightlifting/strength training,910,0.001155376920231
Weightlifting/strength training,915,0.001184071069982
Weightlifting/strength training,920,0.00122957935934
Weightlifting/strength training,925,0.001216227991633
Weightlifting/strength training,930,0.001205406252101
Weightlifting/strength training,935,0.001119570668294
Weightlifting/strength training,940,0.001105762427347
Weightlifting/strength training,945,0.001130568181629
Weightlifting/strength training,950,0.00108395226196
Weightlifting/strength training,955,0.00108835026088
Weightlifting/strength training,960,0.001156960238449
Weightlifting/strength training,965,0.001050524357247
Weightlifting/strength training,970,0.001100222310088
Weightlifting/strength training,975,0.001098186031442
Weightlifting/strength training,980,0.001196097658068
Weightlifting/strength training,985,0.00124331517325
Weightlifting/strength training,990,0.001457894823978
Weightlifting/strength training,995,0.00136553542941
Weightlifting/strength training,1000,0.001412321305875
Weightlifting/strength training,1005,0.001345908891327
Weightlifting/strength training,1010,0.001340554453279
Weightlifting/strength training,1015,0.001295584166366
Weightlifting/strength training,1020,0.001404591514663
Weightlifting/strength training,1025,0.001340488107641
Weightlifting/strength training,1030,0.001390384236208
Weightlifting/strength training,1035,0.00143240392235
Weightlifting/strength training,1040,0.001391527340692
Weightlifting/strength training,1045,0.001368580330093
Weightlifting/strength training,1050,0.0014615891115
Weightlifting/strength training,1055,0.001440945480085
Weightlifting/strength training,1060,0.001364260180602
Weightlifting/strength training,1065,0.001414755029963
Weightlifting/strength training,1070,0.00149067348936
Weightlifting/strength training,1075,0.00148374476617
